source_system,source_record_id,source_name,bridge_source,road_key,canonical_display_name,match_method,match_status
dataset_ml_clean,289,Tembok Kacil. Sei. Kudung,historical_normative_workbook.nama_ruas,HSS-KAB-058,Tembok Kacil. Sei. Kudung,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,211,Tembok Lama - Loklua,historical_normative_workbook.nama_ruas,HSS-KAB-036,Tembok Lama - Loklua,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,279,Teratai Menuju Komplek Perumnas Hamalau,historical_normative_workbook.nama_ruas,HSS-KAB-066,Teratai Menuju Komplek Perumnas Hamalau,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,262,Tibung Dalam - Teratai,historical_normative_workbook.nama_ruas,HSS-KAB-064,Tibung Dalam - Teratai,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,208,Tibung Raya - Asam Cangkuk,historical_normative_workbook.nama_ruas,HSS-KAB-051,Tibung Raya - Asam Cangkuk,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,203,Tibung Raya - Hamalau Dalam,historical_normative_workbook.nama_ruas,HSS-KAB-068,Tibung Raya - Hamalau Dalam,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,209,TPA - Ds. Sungai Raya Selatan,historical_normative_workbook.nama_ruas,HSS-KAB-132,TPA - Ds. Sungai Raya Selatan,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,266,Tukang Garit (Tambangan),historical_normative_workbook.nama_ruas,HSS-KAB-309,Tukang Garit (Tambangan),EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,40,Tumbukan Banyu - Banua Hanyar,historical_normative_workbook.nama_ruas,HSS-KAB-290,Tumbukan Banyu - Banua Hanyar,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,173,Tungkaran - Ds. Ulin,historical_normative_workbook.nama_ruas,HSS-KAB-222,Tungkaran - Ds. Ulin,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,71,Ulang - Bangkaun,historical_normative_workbook.nama_ruas,HSS-KAB-288,Ulang - Bangkaun,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,132,Ulang - Kacang Parang,historical_normative_workbook.nama_ruas,HSS-KAB-283,Ulang - Kacang Parang,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,64,Ulin - Tanggul (Balai Mas),historical_normative_workbook.nama_ruas,HSS-KAB-211,Ulin - Tanggul (Balai Mas),EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,254,Umpaya - Tumarin,historical_normative_workbook.nama_ruas,HSS-KAB-200,Umpaya - Tumarin,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,348,Wahab Syahrani,historical_normative_workbook.nama_ruas,HSS-KAB-019,Wahab Syahrani,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,84,Wasah Hilir - Amparaya,historical_normative_workbook.nama_ruas,HSS-KAB-209,Wasah Hilir - Amparaya,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,76,Wasah Hilir - Sarang Halang,historical_normative_workbook.nama_ruas,HSS-KAB-205,Wasah Hilir - Sarang Halang,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,23,Wasah Hulu - Amparaya - Simpur,historical_normative_workbook.nama_ruas,HSS-KAB-204,Wasah Hulu - Amparaya - Simpur,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,73,Wasah Tengah - Sungai Tarap,historical_normative_workbook.nama_ruas,HSS-KAB-208,Wasah Tengah - Sungai Tarap,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
