road_key,canonical_display_name,alias_name,source_system,alias_role
HSS-KAB-020,Musyawarah (Kandangan),Musyawarah (Kandangan),historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-292,Musyawarah (Nagara),Musyawarah (Nagara),historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-070,Newangsekarti - Ds. Gambah Luar Muka,Newangsekarti - Ds. Gambah Luar Muka,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-262,Niagara (Ds. Halunuk) - Ayan,Niagara (Ds. Halunuk) - Ayan,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-080,Nomura,Nomura,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-010,Nusa Indah,Nusa Indah,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-231,Padang Haur - Ds. Wasah Tengah,Padang Haur - Ds. Wasah Tengah,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-063,Padang Palas,Padang Palas,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-244,Pajah Api - Ds. Kapuh,Pajah Api - Ds. Kapuh,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-083,Palajau - Ds. Baluti,Palajau - Ds. Baluti,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-241,Palas - Ds. Wasah Tengah,Palas - Ds. Wasah Tengah,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-188,Pandan Sari - Ds. Angkinang,Pandan Sari - Ds. Angkinang,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-001,Pangeran Antasari - Loklua,Pangeran Antasari - Loklua,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-009,Panglima Batur,Panglima Batur,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-218,Papagaran - Ds. Amawang Kanan,Papagaran - Ds. Amawang Kanan,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-057,Papagaran/Palangsatan,Papagaran/Palangsatan,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-124,Papancan - Ds. Tanah Bangkang,Papancan - Ds. Tanah Bangkang,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-324,Paramaian,Paramaian,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-027,Parincahan - Singakarsa (Jl. Harapan),Parincahan - Singakarsa (Harapan),historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-018,Parindra,Parindra,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-003,Pasar Kandangan - Oprit Jembt. Loklua,Pasar Kandangan - Oprit Jembt. Loklua,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-133,Pembangunan - Ds. Sungai Raya Utara,Pembangunan - Ds. Sungai Raya Utara,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-017,Pemuda,Pemuda,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-224,Pendawa - Ds. Tebing Tinggi,Pendawa - Ds. Tebing Tinggi,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-349,Pertanian - Ds. Wasah Tengah,Pertanian - Ds. Wasah Tengah,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-317,Pertukangan,Pertukangan,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-326,Pesantren Muradiyah,Pesantren Muradiyah,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-228,Pianggu,Pianggu,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-022,Rahmah Bahran,Rahmah Bahran,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-192,Rantauan - Sungai Baru (Jl. Pulau),Rantauan - Sungai Baru (Pulau),historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-227,Rawati - Ds. Panjampang Bahagia,Rawati - Ds. Panjampang Bahagia,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-186,Rel Angkinang - TMMD Angkinang,Rel Angkinang - TMMD Angkinang,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-084,RS. Hasan Basry II,RS. Hasan Basry II,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-336,Sakincung - Ds. Hakurung Dalam,Sakincung - Ds. Hakurung Dalam,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-038,Samping Bappeda - Mesjid Darul Halik,Samping Bappeda - Mesjid Darul Halik,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-329,Samping Kantor Camat Daha Utara,Samping Kantor Camat Daha Utara,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-164,Samping Mesjid Mandapai,Samping Mesjid Mandapai,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-291,Satria,Satria,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-021,Sekolah Islam (Kandangan Barat),Sekolah Islam (Kandangan Barat),historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-293,Sekolah Islam (Sungai Pinang),Sekolah Islam (Sungai Pinang),historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-338,Siang Gantung - Ds. Baru,Siang Gantung - Ds. Baru,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-318,Silaturrahim,Silaturrahim,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-240,Slasa Garih - Ds. Kapuh,Slasa Garih - Ds. Kapuh,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-316,SMAN Negara (KH. Abdullah),SMAN Negara (KH. Abdullah),historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-002,Soeprapto - Jl. H.M Rusli,Soeprapto - H.M Rusli,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-004,Soetoyo - Teluk Mesjid,Soetoyo - Teluk Mesjid,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-320,Sukaramai - Keramat,Sukaramai - Keramat,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-308,Sungai Bugundi,Sungai Bugundi,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-201,Sungai Durian - Ds. Gumbil,Sungai Durian - Ds. Gumbil,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-216,Sungai Kacil I - Kapuh Padang,Sungai Kacil I - Kapuh Padang,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-217,Sungai Kacil II,Sungai Kacil II,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-060,Sungai Karuh,Sungai Karuh,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-126,Sungai Namang - Ds. Tanah Bangkang,Sungai Namang - Ds. Tanah Bangkang,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-116,Sungai Raya Utara - Teluk Pinang _x000D_,Sungai Raya Utara - Teluk Pinang,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-077,Suriangpati - Gambah Dalam Barat,Suriangpati - Gambah Dalam Barat,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-245,Talapak Manuk - Ds. Kapuh,Talapak Manuk - Ds. Kapuh,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-300,Tambangan - Ds. Baruh Jaya,Tambangan - Ds. Baruh Jaya,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-114,Taminung,Taminung,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-242,Tanah Habang - Ds. Simpur,Tanah Habang - Ds. Simpur,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-235,Tandik - Ds. Wasah Hilir,Tandik - Ds. Wasah Hilir,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-281,Tanginau - Balai Haruyan,Tanginau - Balai Haruyan,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-342,Tanjung Selor - Ds. Badaun,Tanjung Selor - Ds. Badaun,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-282,Tataian - (Ds. Ulang) - Loksado,Tataian - (Ds. Ulang) - Loksado,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-312,Teluk Haur I,Teluk Haur I,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-005,Teluk Mesjid - Sp. 4 Muara Banta,Teluk Mesjid - Sp. 4 Muara Banta,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-073,Tembok Baru - Ds. Baluti,Tembok Baru - Ds. Baluti,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-071,Tembok Baru (Asam Cangkok),Tembok Baru (Asam Cangkok),historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-058,Tembok Kacil. Sei. Kudung,Tembok Kacil. Sei. Kudung,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-066,Teratai Menuju Komplek Perumnas Hamalau,Teratai Menuju Komplek Perumnas Hamalau,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-132,TPA - Ds. Sungai Raya Selatan,TPA - Ds. Sungai Raya Selatan,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-309,Tukang Garit (Tambangan),Tukang Garit (Tambangan),historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-222,Tungkaran - Ds. Ulin,Tungkaran - Ds. Ulin,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-283,Ulang - Kacang Parang,Ulang - Kacang Parang,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-019,Wahab Syahrani,Wahab Syahrani,historical_normative_workbook,IMPORT_SEARCH_ONLY
